news_id,sen_id,subject,subject1,subject2,predicate,object,object1,object2,speaker,remark,text,date,company,url
75,75_2,정부,,,보강하다,대책,,,,,,2020.10.22,조세일보,
75,75_3,부동산시장,,,움직이다,시장 수급,,,홍남기 경제부총리,,"홍 부총리는 ""기본적으로는 부동산 시장이 수급에 의해 움직이는 것이 바람직하다. 거주 취약계층에 대해 정부가 수급의 일정 부분을 지원할 수 있다면 그런 부분은 지원할 것""이라며 ""다만 부동산 시장의 안정은 자체 수급에 의해서 만들어져야 한다. 전세와 매매는 동전의 양면처럼 붙어있는 내용""이라고 설명했다.",2020.10.22,조세일보,
75,75_3,전세,,,붙어있다,매매,,,홍남기 경제부총리,,,2020.10.22,조세일보,
75,75_3,부동산시장 안정,,,만들어지다,자체수급,,,홍남기 경제부총리,,,2020.10.22,조세일보,
75,75_3,정부,,,지원하다,취약계층 수급,,,홍남기 경제부총리,,,2020.10.22,조세일보,
77,77_1,시장,,,꼬이다,규제,,,,,정부와 여당이 전세시장 안정을 위한 추가 대책을 내놓기로 한 가운데 가뜩이나 규제로 꼬인 시장이 더 꼬이진 않을까 우려하는 목소리도 높다.,2020.10.22,헤럴드경제,
77,77_1,정부,,,내놓기로하다,추가대책,,,,,,2020.10.22,헤럴드경제,
77,77_1,시장,,,우려되다,꼬임,,,,,,2020.10.22,헤럴드경제,
77,77_2,김현미 장관,,,신중하다,새로운 대책,,,,,"앞서 김 장관은 지난 16일 국토부 국정감사에서 전세대책 발표 가능성에 대해 ""일단 시장 상황을 좀 더 보겠다""며 신중한 모습을 보였다.",2020.10.22,헤럴드경제,
77,77_2,김현미 장관,,,지켜보다,시장,,,,,,2020.10.22,헤럴드경제,
77,77_3,김현미 장관,,,내다보다,내년 초 안정화,,,,,"김 장관은 또 전셋값 안정기를 '내년 초 이후'로 내다본 바 있는데, 그전에 대책을 내놓는 건 일찌감치 정책 실패를 자인하는 것이나 다름없어 복잡한 상황이다.",2020.10.22,헤럴드경제,
77,77_3,내년 초,,,예상되다,전셋값 안정,,,,,,2020.10.22,헤럴드경제,
121,121_1,원금,,,함께 갚다,이자,,,,,주택담보대출처럼 이자와 원금을 함께 갚아나가는 부분분할상환 전세대출 상품이 나온다.,2020.10.29,한겨레,
121,121_1,전세대출,,,출시되다,부분분할상환,,,,,,2020.10.29,한겨레,
121,121_2,한국주택금융공사,,,출시하다,전세자금보증,,,,,"한국주택금융공사는 30일 본인과 배우자가 무주택자인 경우 대출금 일부를 상환해가면서, 갚은 원금과 이자에 대한 소득공제 혜택도 받을 수 있는 '부분분할상환 약정자 특례 전세자금보증'을 출시한다고 29일 밝혔다.",2020.10.29,한겨레,
121,121_2,전세자금보증,,,혜택주다,소득공제,,,,,,2020.10.29,한겨레,
121,121_2,무주택자,,,상환하다,대출금일부,,,,,,2020.10.29,한겨레,
121,121_3,대출자,,,상환하다,원금의5%이상,,,,,대출 기간 동안 원금의 5% 이상을 분할상환해야 하며 최저 보증료율이 적용된다.,2020.10.29,한겨레,
121,121_3,대출,,,적용하다,최저보증료율,,,,,,2020.10.29,한겨레,
122,122_1,상승세,매매가,,낮아지다,전월대비,,,,,10월 매매가격은 전월 대비 0.67% 상승을 보였지만 상승세가 점차 낮아지는 추세다.,2020.11.01,스타뉴스,
122,122_2,공급,,,부족하다,수요,,,,,전세시장은 전월과 유사하게 상승폭을 보이면서 수요에 비해 턱없이 부족한 공급으로 인해 전세가격 상승세는 계속 될 것이라는 전망이 우세하다.,2020.11.01,스타뉴스,
122,122_2,전셋값,,,전망되다,상승세,,,,,,2020.11.01,스타뉴스,
122,122_3,광역시,,,높아지다,상승세,,,,,"특히, 광역시까지 상승세가 높아지면서 전국적인 상승을 보였다.",2020.11.01,스타뉴스,
123,123_1,전세대출,,,나오다,부분상환,,,,,주택담보대출과 같이 전세대출도 이자뿐만 아니라 원금을 같이 부분상환할 수 있는 전세대출 상품이 나온다.,2020.10.29,뉴스1,
123,123_1,전세대출,,,상환하다,원금,,,,,,2020.10.29,뉴스1,
123,123_2,전세대출,,,보완하다,분할상환방식,,,,,"또 원금을 갚지 못하면 연체되는 기존 분할상환 방식의 전세대출 상품을 보완해, 은행과 협의를 통해 1회에 한해 중도상환수수료를 면제하고 이자만 상환할 수 있도록 설계했다.",2020.10.29,뉴스1,
123,123_2,전세대출,,,면제하다,중도상환수수료,,,,,,2020.10.29,뉴스1,
123,123_2,전세대출,,,설계되다,이자상환,,,,,,2020.10.29,뉴스1,
123,123_3,보증기간,,,이내이다,전세대출 상환기간,,,,,보증기한은 전세대출의 상환 기한 이내로 운영하며 기한연장을 포함해 최대 10년까지 이용할 수 있다.,2020.10.29,뉴스1,
123,123_3,보증기간,,,이용하다,최대10년,,,,,,2020.10.29,뉴스1,
124,124_1,미분양 주택,서울,,남다,54채,,,,,지난달 말 기준 서울 내 미분양 주택이 54채밖에 남지 않은 것으로 조사됐다.,2020.10.30,동아일보,
124,124_2,미분양 주택,수도권,,감소하다,40%,,,,,인천과 경기 등을 더한 수도권 미분양 주택은 지난해 말 대비 40% 가까이 감소했다.,2020.10.30,동아일보,
124,124_3,국토교통부,,,밝히다,미분양 주택 감소,,,,,29일 국토교통부는 9월 말 서울의 미분양 물량이 전달보다 2채 더 줄었다고 밝혔다.,2020.10.30,동아일보,
125,125_1,우리은행,,,강화하다,전세대출 기준,,,,,우리은행이 담보대출을 끼고 있는 아파트에 대한 전세자금 대출의 취급 기준을 강화한다.,2020.10.28,조선비즈,
125,125_1,전세대출,,,끼고있다,담보대출,,,,,,2020.10.28,조선비즈,
125,125_2,담보대출,,,말소하다,전세대출,,,,,기존 담보대출을 세입자가 받아온 전세자금 대출로 전액 말소하는 경우와 갭투자로 집을 사는 경우 등엔 대출을 내주지 않는 식이다.,2020.10.28,조선비즈,
125,125_2,세입자,,,받다,전세대출,,,,,,2020.10.28,조선비즈,
125,125_2,집주인,,,사다,갭투자,,,,,,2020.10.28,조선비즈,
125,125_2,은행,,,주지않다,대출,,,,,,2020.10.28,조선비즈,
125,125_3,우리은행,,,제한하다,아파트 전세대출,,,,,28일 금융권에 따르면 우리은행은 오는 30일부터 연말까지 담보대출이 설정된 아파트의 전세자금 대출의 취급을 일부 제한한다.,2020.10.28,조선비즈,
125,125_3,아파트,,,설정되다,담보대출,,,,,,2020.10.28,조선비즈,
127,127_1,직장인,20대 이하,,급증하다,대출,,,,,"지난해 20대 이하 직장인의 1인당 평균 대출액이 1243만원으로, 1년 새 47%가량 급증했다.",2020.10.29,한겨레,
127,127_2,주택담보대출,,,증가하다,27.40%,,,,,"주택담보대출도 27.4%, 신용대출도 26.6% 증가했다.",2020.10.29,한겨레,
127,127_2,신용대출,,,증가하다,26.60%,,,,,,2020.10.29,한겨레,
127,127_3,대출,30대,,증가하다,평균 5616만원,,,,,30대 평균대출액도 5616만원으로 전년 대비 14% 증가했다.,2020.10.29,한겨레,
128,128_1,월급쟁이,,,빚지다,평균 4245만원,,,,,지난해 말 기준 월급쟁이들이 평균 4245만원의 빚을 지고 있는 것으로 나타났다.,2020.10.29,뉴시스,
128,128_2,근로자 연체율,,,동일하다,전년,0.56%,,,,임금근로자의 대출잔액 기준 연체율은 0.56%로 전년과 동일했다.,2020.10.29,뉴시스,
128,128_2,연체율,,,기준이다,대출잔액,,,,,,2020.10.29,뉴시스,
128,128_3,남성 근로자,,,대출받다,평균 5372만원,,,,,"임금근로자 중 남성의 평균 대출은 5372만원, 여성은 2876만원으로 전년보다 각각 349만원, 198만원 증가했다.",2020.10.29,뉴시스,
128,128_3,여성 근로자,,,대출받다,평균 2876만원,,,,,,2020.10.29,뉴시스,
128,128_3,남성 근로자,,,증가하다,349만원,,,,,,2020.10.29,뉴시스,
128,128_3,여성 근로자,,,증가하다,198만원,,,,,,2020.10.29,뉴시스,
129,129_1,금융당국,,,검토하다,가계부채 관리방안,,,,,금융 당국이 검토 중인 추가 가계부채 관리 방안에는 '집 사는 사람'을 겨냥한 내용만 담길 것으로 보인다.,2020.10.28,조선일보,
129,129_1,금융당국,,,겨냥하다,집 사는 사람,,,,,,2020.10.28,조선일보,
129,129_2,금융위원회,,,설명하다,취지,,,,,"이에 대해 금융위원회는 28일 설명자료를 내고 "" 일반 서민에게 피해가 발생하지 않도록 전반적인 DSR 관리기준을 낮추는 방안은 생각하지 않고 있다는 취지였다""고 했다.",2020.10.28,조선일보,
129,129_2,취지,,,낮추지않다,DSR 관리기준,,,,,,2020.10.28,조선일보,
129,129_2,피해,,,발생하지않다,서민,,,,,,2020.10.28,조선일보,
129,129_3,신용대출,,,계획이다,핀셋규제,,,,,"신용대출에 대한 규제가 꼭 필요하다면 '핀셋 규제' 방식으로 할 것이며, 평균 DSR 관리기준을 40%에서 30%로 낮추는 방안은 전혀 논의된 바 없다는 것이다",2020.10.28,조선일보,
129,129_3,금융위원회,,,논의하지않다,DSR 기준 감소,,,,,,2020.10.28,조선일보,
130,130_1,어린 직장인,,,늘어나다,부채,,,,,29일 통계청이 발표한 '2019년 일자리행정통계 임금근로자 부채'를 보면 나이가 어린 직장인일수록 대출액 규모가 크게 증가한 것으로 나타났다.,2020.10.29,디지털타임스,
130,130_2,임금근로자,29세,,증가 크다,신용대출,,,,,"29세 임금근로자의 신용대출은 전년 대비 26.6% 늘며 30대, 40대, 50대, 60대, 70세 이상보다 증가 폭이 컸다.",2020.10.29,디지털타임스,
130,130_3,연체율,,,높다,60대,,,,,"대출잔액 기준 연체율은 60대, 70세 이상이 가장 높았으나, 50대, 40대, 30대, 29세 이하는 비교적 낮았다.",2020.10.29,디지털타임스,
130,130_3,연체율,,,높다,70대,,,,,,2020.10.29,디지털타임스,
131,131_1,빚,,,못갚다,제때,,,,,제때 빚을 갚지 못하는 이도 늘고 있다.,2020.10.29,파이낸셜뉴스,
131,131_2,사업자,매출 3천만원 미만,,높다,연체율,,,,,"매출이 3000만원 미만인 사업자는 평균 1억1154만원을 대출해 매출 10억원 이상 사업자보다 적었지만, 연체율은 0.60%로 10억원 이상인 사업자의 연체율의 4배에 달했다.",2020.10.29,파이낸셜뉴스,
131,131_3,29세 이하 사업자 평균대출,,,가장 적다,5071만원,,,,,29세 이하 사업자의 평균대출은 5071만원으로 금액으론 가장 적었지만 연체율은 0.47%로 가장 높았다.,2020.10.29,파이낸셜뉴스,
131,131_3,29세 이하 사업자 연체율,,,가장 높다,0.47%,,,,,,2020.10.29,파이낸셜뉴스,
132,132_1,근로자 평균대출,,,넘다,4245만원,,,,,지난해 임금근로자 1인당 평균 대출액이 4245만 원을 넘었다.,2020.10.29,더팩트,
132,132_2,주택외담보대출,,,크게늘다,2017년이래,,,,,"통계를 시작한 2017년 이래 가장 많은 수치이며 주택외담보대출, 신용대출 등이 크게 늘어난 것으로 풀이된다.",2020.10.29,더팩트,
132,132_2,신용대출,,,크게늘다,2017년이래,,,,,,2020.10.29,더팩트,
132,132_2,수치,,,가장많다,2017년이래,,,,,,2020.10.29,더팩트,
132,132_3,통계청,,,밝히다,2019 일자리 행정통계 임금근로자 부채,,,,,"통계청은 29일 '2019 일자리 행정통계 임금근로자 부채'에서 지난해 임금근로자 개인 평균 대출금액이 4245만 원, 중위 대출액은 4000만 원으로 전년보다 각각 281만 원, 440만 원 늘었다고 밝혔다.",2020.10.29,더팩트,
132,132_3,대출,,,늘다,지난 해,,,,,,2020.10.29,더팩트,
133,133_1,추가자금,,,필요하다,아파트 매매,,,,,"아파트에 전세로 살다가 매매로 갈아타려면 서울에서는 약 5억2,000만원의 추가 자금이 필요한 것으로 나타났다.",2020.10.27,서울경제,
133,133_1,매매자,,,필요하다,5억2천만원,,,,,,2020.10.27,서울경제,
133,133_2,금액,,,필요하다,매매,,,,,서울 아파트 전세 거주자가 매매로 갈아타기 위해서 이 정도 금액이 평균적으로 필요하다는 의미다.,2020.10.27,서울경제,
133,133_3,매매가,,,차이나다,전세가,,,,,"서울 아파트 매매가격과 전세가격 격차는 지난 2000년에는 8,896만원 수준이었다가 2009년 3억6,736억원까지 치솟았다.",2020.10.27,서울경제,
133,133_3,격차,,,늘어나다,큰 폭,,,,,,2020.10.27,서울경제,
134,134_1,대기업 직장인,,,계획하다,결혼,,,,,내년 중순에 결혼할 예정인 5년 차 대기업 직장인 정재준 씨는 최근 서울 아파트 전세가 때문에 고민이다.,2020.10.30,매일경제,
134,134_1,직장인,,,고민하다,서울 아파트 전세가,,,,,,2020.10.30,매일경제,
134,134_2,전세가,,,오르다,4억 이상,,,,,"본인과 예비 신부가 모은 자금 1억2000만원에 더해 서울시가 이자를 지원해주는 한도 2억원까지 전세자금대출을 받아 3억원 초중반대 전세를 잡으려 했는데, 임대차법 시행 이후 3억원이던 전세가가 대부분 4억원 이상으로 올랐기 때문이다.",2020.10.30,매일경제,
134,134_3,매물,,,사라지다,3억 중반,,,,,"정씨는 ""아무리 찾아봐도 20평대 3억원 중반 이하 매물은 서울에서 거의 실종된 상태""라며 ""조금이라도 더 빨리 결혼해 집을 사거나 전세를 들어간 친구들이 부럽다""고 하소연했다.",2020.10.30,매일경제,
135,135_1,미혼자,,,필요하다,결혼지원정책,,,,,높아지는 집값과 낮아지는 혼인율 속에서 미혼남녀들은 필요한 결혼 지원 정책으로 주택 관련 정책을 꼽았다.,2020.10.30,머니투데이,
135,135_1,집값,,,높아지다,현재,,,,,,2020.10.30,머니투데이,
135,135_1,혼인율,,,낮아지다,현재,,,,,,2020.10.30,머니투데이,
135,135_1,미혼자,,,필요하다,영구 임대주택 공급,,,,,지난 하반기 결혼정보회사 가연과 여론조사 전문기관 리얼미터가 함께 한 설문조사에 따르면 미혼남녀 1000명은 '결혼을 결심하는데 가장 도움될 것 같은 결혼 지원 정책'에 '영구 임대주택 공급'과 '신혼부부 전세자금 지원 확대' 항목을 가장 많이 선택했다.,2020.10.30,머니투데이,
135,135_1,미혼자,,,필요하다,전세자금지원 확대,,,,,,2020.10.30,머니투데이,
135,135_1,신혼부부,,,도움되다,전세자금지원,,,,,"또 '신혼부부 전세자금 대출 정책이 얼마나 도움이 될 것으로 생각하는가?'에 대해서는 '도움 될 것'이 58.4%, '보통이다'가 24.8%, '도움 안될 것'이 16.8%를 차지했다.",2020.10.30,머니투데이,
136,136_1,전셋값,,,상승하다,70주,,,,,전셋값이 70주 연속 상승하고 있지만 전세난을 잡을 뾰족한 대책이 없다.,2020.10.30,뉴스1,
136,136_1,전세난,,,없다,대책,,,,,,2020.10.30,뉴스1,
136,136_2,보금자리주택,,,인식되다,반값아파트,,,,,여기에 2012년까지 32만가구를 공급하겠다는 정부의 보금자리주택 정책이 '반값 아파트'로 인식되면서 전세수요의 풍선효과를 촉발했다.,2020.10.30,뉴스1,
136,136_2,보금자리주택,,,촉발하다,풍선효과,,,,,,2020.10.30,뉴스1,
136,136_3,매매가,,,올리다,전세가,,,,,2015년의 전세난은 매매값이 전셋값을 끌어올리는 양상을 보였다.,2020.10.30,뉴스1,
137,137_1,디딤돌대출,,,인하하다,금리,,,,,오는 30일부터 서민 주택 구입자금 용도인 디딤돌 대출 금리가 평균 0.2%포인트 낮아져 연 1.85%~2.40%를 적용한다.,2020.10.28,머니투데이,
137,137_1,디딤돌대출,,,사용되다,서민 주택구입,,,,,,2020.10.28,머니투데이,
137,137_2,국토교통부,,,완화하다,주거비 부담,,,,,국토교통부는 코로나19 지속에 따른 무주택 실수요자 주거비 부담을 완화하기 위해 오는 30일부터 주택도시기금 디딤돌 대출 금리를 인하한다고 28일 밝혔다.,2020.10.28,머니투데이,
137,137_2,디딤돌대출,,,인하하다,금리,,,,,,2020.10.28,머니투데이,
137,137_3,무주택 세대주,,,구입하다,5억 이하 주택,,,,,연소득 6000만원 이하 무주택 세대주가 5억원 이하 주택을 구입할 때 신청할 수 있는 디딤돌대출 금리는 평균 0.2%포인트 낮아져 연 1.85%~2.40%가 적용된다.,2020.10.28,머니투데이,
137,137_3,무주택 세대주,,,신청하다,디딤돌대출,,,,,,2020.10.28,머니투데이,
137,137_3,디딤돌대출,,,이용하다,5억 이하 주택구입,,,,,,2020.10.28,머니투데이,
139,139_1,추가자금,,,필요하다,주택구입,,,,,전세로 서울아파트에 거주하다가 매매로 갈아타려면 평균 5억원이 넘는 자금이 추가로 필요하다는 조사 결과가 나왔다.,2020.10.27,국민일보,
139,139_1,전세가,,,차이나다,매매가,,,,,,2020.10.27,국민일보,
139,139_1,추가자금,,,필요하다,5억원,,,,,,2020.10.27,국민일보,
139,139_2,전세물건,,,희소하다,서울,,,,,"윤지해 부동산114 수석연구원은 다만 ""저금리 환경과 집주인들의 거주 비율 증가로 서울 도심의 전세물건이 희소해지고 있어 5억원 수준까지 벌어진 전셋값과 매매가의 격차는 점차 좁혀질 가능성이 크다""고 진단했다.",2020.10.27,국민일보,
139,139_2,격차,,,벌어지다,5억원,,,,,,2020.10.27,국민일보,
139,139_3,수요,,,증가하다,매매,,,,,"그러면서도 ""과거부터 격차가 좁혀질수록 매매 시장으로 갈아타려는 수요가 동시에 늘어났다""면서 ""매매 시장으로 갈아타려는 수요가 커지면 정체 중인 서울 아파트 매매가를 다시 끌어올릴 여지가 커진다. 전세난으로 불릴 수 있는 현재 상황을 조기에 진화할 필요가 있다""고 경고했다.",2020.10.27,국민일보,
139,139_3,여지,,,커지다,매매가 상승,서울 아파트,,,,,2020.10.27,국민일보,
139,139_3,전세난,,,진화하다,조기,,,,,,2020.10.27,국민일보,
140,140_1,정부,,,공급하다,지분적립형 분양주택,2023년,,,,정부가 최소 20%의 지분으로 '내 집'을 마련할 수 있는 '지분적립형 분양주택'을 2023년부터 공급하기로 했다.,2020.10.28,아시아경제,
140,140_1,지분,,,필요하다,최소 20%,,,,,,2020.10.28,아시아경제,
140,140_2,분양자,,,취득하다,지분,,,,,이후 분양자는 매 4년마다 10~15%씩 균등하게 나눠 지분을 추가 취득해 20~30년 후 주택을 100% 소유하게 된다.,2020.10.28,아시아경제,
140,140_2,분양자,,,주택 소유하다,20~30년 후,,,,,,2020.10.28,아시아경제,
140,140_2,분양자,,,추가하다,균등 지분,,,,,,2020.10.28,아시아경제,
140,140_3,지분적립형 분양주택,,,적용되다,도심,,,홍남기 경제부총리,,"홍 부총리는 ""지분적립형 주택은 신규 공급주택중 공공보유부지와 공공정비사업 기부채납분 등 선호도가 높은 도심부지부터 점진 적용할 계획이며 2023년부터 분양이 가능할 전망""이라며 ""지분적립형 분양주택은 향후 무주택 실수요자의 내 집 마련을 적극적으로 지원하는 새로운 공급 모델이 될 것으로 기대한다""고 말했다.",2020.10.28,아시아경제,
140,140_3,지분적립형 분양주택,,,가능하다,2023년,,,홍남기 경제부총리,,,2020.10.28,아시아경제,
140,140_3,지분적립형 분양주택,,,기대되다,공급 모델,,,홍남기 경제부총리,,,2020.10.28,아시아경제,
141,141_1,정부,,,현실화하다,공시지가,90%,,,,"야권 대선후보 중 하나인 원희룡 제주지사가 공시지가를 90%까지 현실화하겠다는 정부의 방침에 대해 ""공시지가 올려서 집값·전세값을 잡을 수는 없다""고 비판했다.",2020.10.29,아시아경제,
141,141_1,원희룡 제주지사,,,비판하다,정부,,,,,,2020.10.29,아시아경제,
141,141_1,공시지가 상승,,,잡히지 않다,집값,,,원희룡 제주지사,,,2020.10.29,아시아경제,
141,141_1,공시지가 상승,,,잡히지 않다,전셋값,,,원희룡 제주지사,,,2020.10.29,아시아경제,
141,141_2,정부,,,인정하지 않다,오류,,,,,"원 지사는 "" 오류를 인정하지 않고 계속 달리면 목적지에서 점점 멀어진다. 당장 멈추라""며 임대주택 공급 방안에 대해 "" 시장에 존재하는 주택들의 거래를 얼어붙게 만들고 따로 돈과 시간을 들여서 물량을 공급한다는 게 상식적인 이야기인가""라고 반문했다.",2020.10.29,아시아경제,
141,141_2,오류,,,멀어지다,목적지,,,,,,2020.10.29,아시아경제,
141,141_2,주택거래,,,얼어붙다,시장,,,,,,2020.10.29,아시아경제,
141,141_2,물량,,,공급하다,시장,,,,,,2020.10.29,아시아경제,
141,141_3,정부,,,올리다,공시지가,,,,,"또 ""지금 정부는 공시지가를 올려서 보유세를 대폭 올리려 하고 있다""며 ""첫째, 그렇게 해서 집값, 전세값을 못 잡는다. 둘째, 옳지 않다""며 이유를 들었다.",2020.10.29,아시아경제,
141,141_3,공시지가 상승,,,올리다,보유세,,,,,,2020.10.29,아시아경제,
141,141_3,공시지가 상승,,,잡히지 않다,집값,,,,,,2020.10.29,아시아경제,
141,141_3,공시지가 상승,,,잡히지 않다,전셋값,,,,,,2020.10.29,아시아경제,
142,142_1,전세시장,,,혼란상태다,역대급,,,,,가을 전세시장은 '역대급 혼란' 상태다.,2020.10.29,서울신문,
142,142_2,월세 세액공제,,,부담 덜다,세입자,,,전문가,,"정부가 검토하는 월세 세액공제 확대는 세입자 부담을 덜어 주겠지만, 전세난 대책엔 그다지 약발이 없을 것이라는 게 전문가들의 견해다.",2020.10.29,서울신문,
142,142_2,월세 세액공제,,,효과 없다,전세난,,,전문가,,,2020.10.29,서울신문,
142,142_3,심리,,,진정시켜야하다,전세수요,,,정부 관계자,,"정부 관계자는 ""지금은 전세 수요자의 심리를 진정시키는 것 외엔 마땅한 방법이 없다""고 말했다.",2020.10.29,서울신문,
142,142_3,대책,,,없다,현재,,,,,,2020.10.29,서울신문,
144,144_1,전셋값,,,상승하다,70주,,,,,"서울 아파트 전셋값이 70주 연속 상승하면서, '차라리 전세보증금에 돈을 보태 집을 사자'는 수요가 중저가 아파트 매맷값을 밀어 올리고 있다.",2020.10.30,헤럴드경제,
144,144_1,전셋값 상승,,,증가시키다,중저가 아파트 매매수요,,,,,,2020.10.30,헤럴드경제,
144,144_1,매매수요,,,증가시키다,중저가 아파트 매매가,,,,,,2020.10.30,헤럴드경제,
144,144_2,강남권,,,돌아서다,관망세,,,,,"강남권에서 관망세로 돌아서면서 지난달부터 거래절벽이 이어지고 있지만, 이른바 노·도·강·금·관·구 등 중저가 아파트 밀집지역으로 알려진 곳에선 수급 불균형에 따른 매매와 전세 동반 상승세가 계속되고 있다.",2020.10.30,헤럴드경제,
144,144_2,강남권,,,이어지다,거래절벽,,,,,,2020.10.30,헤럴드경제,
144,144_2,상승세,,,계속되다,중저가 아파트,,,,,,2020.10.30,헤럴드경제,
144,144_2,수급,,,불균형하다,중저가 아파트,,,,,,2020.10.30,헤럴드경제,
144,144_3,매매시장,,,차별화되다,중저가 아파트,,,전문가,,"마래푸 59㎡ 전세가 9억원… ""차라리 사자""=전문가들은 전셋값 상승이 나타나면, 서울 중저가 아파트 매매시장이 차별화될 것이라고 밝혀왔다.",2020.10.30,헤럴드경제,
145,145_1,전세대출,,,초과하다,100조원,,,,,국내 5대 은행의 전세대출 잔액이 사상 처음으로 100조원을 넘어섰다.,2020.11.08,서울경제,
145,145_2,전세대출,,,예상하다,수요 증가,,,,,전셋값 상승 추세로 전세대출 수요가 이어질 것으로 예상되는 가운데 폭증세가 계속된다면 은행들도 속도 조절에 나설 것으로 보인다.,2020.11.08,서울경제,
145,145_2,은행,,,예정하다,속도조절,,,,,,2020.11.08,서울경제,
145,145_3,전세대출,5대 은행,,기록하다,"101조6,828억원",,,,,"8일 금융권에 따르면 KB국민·신한·하나·우리·NH농협은행 등 5대 은행의 지난달 말 기준 전세대출 잔액은 101조6,828억원을 기록했다.",2020.11.08,서울경제,
147,147_1,전세난,,,야기하다,월세상승,,,,,서울 아파트 전세난이 월세 상승으로 이어지고 있다.,2020.11.08,중앙일보,
147,147_2,월세,,,오르다,강남아파트,,,,,월세는 전세 매물이 가장 빨리 사라진 강남 아파트 중심으로 올랐다.,2020.11.08,중앙일보,
147,147_3,래미안블레스티지,개포동,,계약하다,"보증금 10억원, 월세 120만원",,,,,"서울 강남구 개포동 래미안블레스티지는 지난달 15일 보증금 10억원, 월세 120만원에 반전세로 계약됐다.",2020.11.08,중앙일보,
148,148_1,임대차법,,,지속되다,혼란,,,,,새 주택임대차보호법 100일이 지난 부동산 시장은 여전히 혼란 상태다.,2020.11.08,서울신문,
148,148_2,공급대책,임대주택,,거론하다,허점,,,,,임대주택 공급을 골자로 한 정부 대책은 발표 전인데도 '허점'부터 거론되고 있다.,2020.11.08,서울신문,
148,148_3,임대차분쟁,,,증가하다,상담건수,,,,,"8일 서울신문이 대한법률구조공단으로부터 받은 '주택임대차 분쟁 상담'에 따르면 새 임대차법 시행 이후인 7월 31일부터 10월 31일까지 계약기간, 수선, 보증금 등 임대차 관련 총분쟁 상담건수는 2만 5251건으로 지난해 같은 기간 대비 42.2% 증가했다.",2020.11.08,서울신문,
149,149_1,3+3년 개정안,,,나타나다,비난여론,,,,,박광온 더불어민주당 의원이 대표 발의한 '전세 3+3년' 개정안을 두고 비난 여론이 들끓고 있다.,2020.11.08,머니투데이,
151,151_1,서울 외곽,,,증가하다,아파트 매입,,,,,최근 껑충 뛴 전셋값에 서울 외곽과 경기도에서 아예 아파트 매입에 나서는 사례가 늘고 있다.,2020.11.08,연합뉴스,
151,151_1,경기도,,,증가하다,아파트 매입,,,,,,2020.11.08,연합뉴스,
152,152_1,전세,,,표명하지 않다,안정화 대책,,,홍남기 경제부총리,,"홍남기 부총리 겸 기획재정부 장관은 ""전세시장을 안정화할 대책이 있으면 발표했을 것""이라고 말했다.",2020.11.06,한국경제,
152,152_2,공급확대,,,우선이다,추진,,,홍남기 경제부총리,,"홍 부총리는 ""전체적으로 이전에 발표한 전세 공급물량 확대 등 여러 정책을 착실하게 추진하는 게 우선이라고 본다""며 ""확실한 대책이 있으면 정부가 발표했을 것""이라고 말했다.",2020.11.06,한국경제,
153,153_1,임대차법,,,지켜보다,상황,,,김현미 장관,목적어가 없음,"김현미 국토교통부 장관이 6일 주택임대차보호법 개정안과 관련해 ""임대차법을 개정하고 몇 달 되지 않았으니까 좀 상황을 지켜보면서 대책들을 구체화시키겠다""고 말했다.",2020.11.06,동아일보,
153,153_2,임대료 상한제,,,없다,계획,,,,,김 장관은 신규 임대차 계약에 임대료 상한제를 도입하는 방안에 대해선 검토할 계획이 없다고 선을 그었다.,2020.11.06,동아일보,
154,154_1,원인,전세난,,설명하다,세대분할,,,여권,,최근 전세난이 심각해진 것에 대해 여권은 세대분할·전 정권·저금리를 원인으로 꼽았다.,2020.11.07,한국경제,
154,154_1,원인,전세난,,설명하다,전 정권,,,여권,,,2020.11.07,한국경제,
154,154_1,원인,전세난,,설명하다,저금리,,,여권,,,2020.11.07,한국경제,
154,154_2,여권,,,비판하다,해명,,,김은혜 의원,,"김은혜 국민의힘 의원은 6일 열린 국토교통위원회 전체회의에서 ""3년 동안 뭐 하시다가 이제 와서 이 정부의 책임 있는 분들은 '세대분할이다, 전 정권 탓이다, 저금리 탓이다'라고 말하는지 모르겠다""고 비판했다.",2020.11.07,한국경제,
154,154_3,전월세상한제,,,신중하다,적용,,,김현미 장관,,"김현미 국토교통부 장관이 임대차 계약 갱신 때만 아니라 신규 계약에도 전월세상한제를 적용하는 방안에 대해 ""여러 고려해야 할 점이 많다""며 신중히 접근해야 한다는 견해를 보였다.",2020.11.07,한국경제,
156,156_1,세입자,,,요구하다,이사비,,,,요약문과 상관없이 원문보고 썼음..,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010930185,2020.11.07,KBS,
156,156_1,집주인,,,요구하다,이면계약,,,,,,2020.11.07,KBS,
157,157_1,서울,,,상승하다,전셋값,,,,,새 임대차법 시행 이후 서울·수도권·지방의 전셋값 상승률 속도도 가팔라졌다.,2020.11.08,헤럴드경제,
157,157_1,수도권,,,상승하다,전셋값,,,,,,2020.11.08,헤럴드경제,
157,157_1,지방,,,상승하다,전셋값,,,,,,2020.11.08,헤럴드경제,
